"truth","rao_blackwell_theta","rao_blackwell_se","randomized_theta","randomized_se","completion_difference","treatment","family","cell","replication"
0.405465108108164,0.348244219801206,0.0232573388522284,0.350685402189014,0.0233176524884274,0.00244118238780816,"continuous","negbin","continuous_negbin_tlog1p5",80
0.405465108108164,0.429217251579736,0.0207734411800568,0.430386997367207,0.0205952455128012,0.00116974578747081,"continuous","negbin","continuous_negbin_tlog1p5",81
0.405465108108164,0.375303215544633,0.0212778680092463,0.373231999134977,0.0210715068491048,-0.00207121640965585,"continuous","negbin","continuous_negbin_tlog1p5",82
0.405465108108164,0.398477195445436,0.0220512533540387,0.398848166081711,0.0219478012771978,0.000370970636274726,"continuous","negbin","continuous_negbin_tlog1p5",83
0.405465108108164,0.353954589437281,0.0215998521425362,0.353769382829882,0.0215336361632961,-0.000185206607399291,"continuous","negbin","continuous_negbin_tlog1p5",84
0.405465108108164,0.383010480755823,0.020874265569437,0.383693863287291,0.021027024265179,0.000683382531468435,"continuous","negbin","continuous_negbin_tlog1p5",85
0.405465108108164,0.370386996200636,0.0186926670811425,0.373237427601449,0.0191566596083984,0.00285043140081348,"continuous","negbin","continuous_negbin_tlog1p5",86
0.405465108108164,0.430231852023661,0.0224539840714944,0.431905905590598,0.0225886797409617,0.0016740535669369,"continuous","negbin","continuous_negbin_tlog1p5",87
0.405465108108164,0.433712078724159,0.0180159015256591,0.432574547959258,0.0179021493780119,-0.00113753076490081,"continuous","negbin","continuous_negbin_tlog1p5",88
0.405465108108164,0.415133974030759,0.0224683188938023,0.414491838815834,0.0227592203305384,-0.000642135214924622,"continuous","negbin","continuous_negbin_tlog1p5",89
0.405465108108164,0.442144098675651,0.0234211657356639,0.444273292505028,0.0235708965198751,0.00212919382937737,"continuous","negbin","continuous_negbin_tlog1p5",90
0.405465108108164,0.440626932818057,0.0223026034860529,0.44201302585865,0.0226010129323876,0.0013860930405929,"continuous","negbin","continuous_negbin_tlog1p5",91
0.405465108108164,0.402392281703538,0.0200018251533013,0.402152703047851,0.0200652346637855,-0.000239578655687189,"continuous","negbin","continuous_negbin_tlog1p5",92
0.405465108108164,0.45541022514768,0.0194301692895515,0.455453339723091,0.0197408595246072,4.31145754108964e-05,"continuous","negbin","continuous_negbin_tlog1p5",93
0.405465108108164,0.381216904408131,0.0216220029272325,0.380432763037975,0.0219576374794751,-0.000784141370155866,"continuous","negbin","continuous_negbin_tlog1p5",94
0.405465108108164,0.404369606564271,0.0213880587876834,0.402709670687471,0.0213365383128512,-0.00165993587680013,"continuous","negbin","continuous_negbin_tlog1p5",95
0.405465108108164,0.412702110145337,0.0202931730984713,0.413395909515289,0.0203626668385377,0.000693799369951731,"continuous","negbin","continuous_negbin_tlog1p5",96
0.405465108108164,0.398621533823415,0.0228402308626542,0.39871788850386,0.0230114780245526,9.63546804451654e-05,"continuous","negbin","continuous_negbin_tlog1p5",97
0.405465108108164,0.390843368891368,0.0233405633768922,0.389073936711751,0.0232428098652186,-0.0017694321796165,"continuous","negbin","continuous_negbin_tlog1p5",98
0.405465108108164,0.39482846308198,0.021362730585405,0.396706591435359,0.0214883774917335,0.00187812835337892,"continuous","negbin","continuous_negbin_tlog1p5",99
0.405465108108164,0.440652235711437,0.0198112229207703,0.440980556747434,0.0197172681757929,0.00032832103599667,"continuous","negbin","continuous_negbin_tlog1p5",100
0.693147180559945,0.67197781630927,0.0200144936365712,0.672290418791982,0.0204027230170811,0.000312602482712587,"continuous","poisson","continuous_poisson_tlog2",1
0.693147180559945,0.704028367681882,0.0209869984533199,0.70379665377954,0.0205710040455829,-0.000231713902342556,"continuous","poisson","continuous_poisson_tlog2",2
0.693147180559945,0.709739709676538,0.0216245035168339,0.708470373580677,0.021535518214495,-0.00126933609586177,"continuous","poisson","continuous_poisson_tlog2",3
0.693147180559945,0.704408804487758,0.0193399939381514,0.702651973356937,0.0192489599405192,-0.00175683113082037,"continuous","poisson","continuous_poisson_tlog2",4
0.693147180559945,0.676476697234533,0.0230780774237842,0.676757374527679,0.023081172741068,0.000280677293145959,"continuous","poisson","continuous_poisson_tlog2",5
0.693147180559945,0.723060065835189,0.0202986272505036,0.723312685988584,0.0204067416573677,0.000252620153395444,"continuous","poisson","continuous_poisson_tlog2",6
0.693147180559945,0.710910984148934,0.0208809217561025,0.710126699937198,0.0210301538574101,-0.000784284211736264,"continuous","poisson","continuous_poisson_tlog2",7
0.693147180559945,0.680935389078423,0.0209099481063754,0.683436795068323,0.0207636128952141,0.0025014059898999,"continuous","poisson","continuous_poisson_tlog2",8
0.693147180559945,0.68185067012796,0.0209010273148517,0.682670337818399,0.0210446296300141,0.000819667690438619,"continuous","poisson","continuous_poisson_tlog2",9
0.693147180559945,0.701021371049863,0.0194410306469533,0.700986085589373,0.0194020933493525,-3.52854604895869e-05,"continuous","poisson","continuous_poisson_tlog2",10
0.693147180559945,0.692543270554454,0.0220612601987426,0.692529784211476,0.0221507476655236,-1.34863429773757e-05,"continuous","poisson","continuous_poisson_tlog2",11
0.693147180559945,0.741533014930694,0.0205436482163782,0.744121387026772,0.0206679556559559,0.00258837209607798,"continuous","poisson","continuous_poisson_tlog2",12
0.693147180559945,0.714664562402961,0.022856774731186,0.714578081020166,0.0230419064377473,-8.64813827947675e-05,"continuous","poisson","continuous_poisson_tlog2",13
0.693147180559945,0.722425955798219,0.0216580317511108,0.722493817678775,0.0215309412883944,6.78618805556308e-05,"continuous","poisson","continuous_poisson_tlog2",14
0.693147180559945,0.685287500577376,0.0200761488283948,0.682432517430013,0.0201017723829115,-0.00285498314736388,"continuous","poisson","continuous_poisson_tlog2",15
0.693147180559945,0.678386663446064,0.0216291953826208,0.680169355149434,0.0217900462432552,0.00178269170336953,"continuous","poisson","continuous_poisson_tlog2",16
0.693147180559945,0.684395111968548,0.0236353112481448,0.685639031613293,0.0236163931028439,0.00124391964474468,"continuous","poisson","continuous_poisson_tlog2",17
0.693147180559945,0.651947276003636,0.0219652990758,0.65013496545431,0.0220825582457955,-0.0018123105493254,"continuous","poisson","continuous_poisson_tlog2",18
0.693147180559945,0.718343981865476,0.018707842896219,0.72064904216058,0.0187933853718448,0.00230506029510402,"continuous","poisson","continuous_poisson_tlog2",19
0.693147180559945,0.68113298866201,0.0201586178730901,0.680916997767797,0.020039119142109,-0.000215990894213758,"continuous","poisson","continuous_poisson_tlog2",20
0.693147180559945,0.70805414418557,0.0230568647932427,0.708808106442998,0.0231500338787565,0.000753962257427965,"continuous","poisson","continuous_poisson_tlog2",21
0.693147180559945,0.667381879539498,0.0231993291163777,0.667511045884904,0.0232475568861551,0.000129166345406051,"continuous","poisson","continuous_poisson_tlog2",22
0.693147180559945,0.682170356148586,0.0201506844813137,0.679308826904016,0.0198743157699861,-0.00286152924457017,"continuous","poisson","continuous_poisson_tlog2",23
0.693147180559945,0.686355763604485,0.0199665946749017,0.686350296151526,0.0202328189743248,-5.46745295826323e-06,"continuous","poisson","continuous_poisson_tlog2",24
0.693147180559945,0.707787031168884,0.0233937535658483,0.706971958166223,0.0230629684521552,-0.000815073002660482,"continuous","poisson","continuous_poisson_tlog2",25
0.693147180559945,0.731857558187516,0.0213269684774176,0.730100580140499,0.0217078785922707,-0.00175697804701735,"continuous","poisson","continuous_poisson_tlog2",26
0.693147180559945,0.690517957159353,0.0202469696374116,0.690824400270552,0.020473862670106,0.000306443111198318,"continuous","poisson","continuous_poisson_tlog2",27
0.693147180559945,0.674551645227388,0.0223439688723353,0.676474185206101,0.022236536856049,0.00192253997871328,"continuous","poisson","continuous_poisson_tlog2",28
0.693147180559945,0.718988367892485,0.0233844864375343,0.717968936653051,0.0235106006453213,-0.00101943123943382,"continuous","poisson","continuous_poisson_tlog2",29
0.693147180559945,0.703686573859523,0.0196222696556143,0.70449781987432,0.0195585654331139,0.000811246014797318,"continuous","poisson","continuous_poisson_tlog2",30
0.693147180559945,0.712387965690059,0.018932252454407,0.708954857017291,0.019171053324136,-0.00343310867276814,"continuous","poisson","continuous_poisson_tlog2",31
0.693147180559945,0.681531422844772,0.0203066025017005,0.682071516318782,0.0204561089225469,0.000540093474009962,"continuous","poisson","continuous_poisson_tlog2",32
0.693147180559945,0.72986167686101,0.0175398083159806,0.7287598845594,0.0177054322862738,-0.001101792301611,"continuous","poisson","continuous_poisson_tlog2",33
0.693147180559945,0.674509848342895,0.0215779238579215,0.674558239036743,0.0213661514735447,4.83906938480994e-05,"continuous","poisson","continuous_poisson_tlog2",34
0.693147180559945,0.688446988035085,0.0202342286151821,0.690485909028762,0.0202392067009961,0.00203892099367697,"continuous","poisson","continuous_poisson_tlog2",35
0.693147180559945,0.670548890854522,0.0215401440799253,0.670000410367452,0.0216757781703138,-0.000548480487070124,"continuous","poisson","continuous_poisson_tlog2",36
0.693147180559945,0.691295693038044,0.0218071168005394,0.690751322023909,0.0218619777414173,-0.000544371014135403,"continuous","poisson","continuous_poisson_tlog2",37
0.693147180559945,0.697341469366263,0.0206635772271917,0.697703211389472,0.0207603367781012,0.000361742023208822,"continuous","poisson","continuous_poisson_tlog2",38
0.693147180559945,0.70380698663871,0.0214792105847797,0.702850280107603,0.0216739692717251,-0.000956706531106577,"continuous","poisson","continuous_poisson_tlog2",39
0.693147180559945,0.70540281717123,0.0205204662109212,0.704546118178951,0.0203445642346092,-0.000856698992278471,"continuous","poisson","continuous_poisson_tlog2",40
0.693147180559945,0.677866822575469,0.0229316031232812,0.678270183920758,0.0231050950617924,0.000403361345289621,"continuous","poisson","continuous_poisson_tlog2",41
0.693147180559945,0.711907441146558,0.0199232415107491,0.712345734868487,0.0202825831703017,0.000438293721928718,"continuous","poisson","continuous_poisson_tlog2",42
0.693147180559945,0.723804365590935,0.0242581101746665,0.724575482904463,0.0240448887010156,0.000771117313528302,"continuous","poisson","continuous_poisson_tlog2",43
0.693147180559945,0.69017954070004,0.0222457222269852,0.690438417255118,0.0222702451123762,0.000258876555078058,"continuous","poisson","continuous_poisson_tlog2",44
0.693147180559945,0.683580051663632,0.0197076561699017,0.68053479853086,0.0196553343795523,-0.0030452531327716,"continuous","poisson","continuous_poisson_tlog2",45
0.693147180559945,0.716225044523034,0.023563326039247,0.715804988877809,0.0236053782978744,-0.000420055645225181,"continuous","poisson","continuous_poisson_tlog2",46
0.693147180559945,0.674233673018721,0.0209471139155266,0.675505933525595,0.0209855908285614,0.00127226050687457,"continuous","poisson","continuous_poisson_tlog2",47
0.693147180559945,0.663293497319511,0.0211266412831683,0.663259339835541,0.0210608923855794,-3.41574839698433e-05,"continuous","poisson","continuous_poisson_tlog2",48
0.693147180559945,0.720930892399317,0.0214027073660991,0.721106947865194,0.0212652118406287,0.000176055465877178,"continuous","poisson","continuous_poisson_tlog2",49
0.693147180559945,0.685497240498288,0.0219205234836749,0.684703949971487,0.0221220355485396,-0.000793290526800994,"continuous","poisson","continuous_poisson_tlog2",50
0.693147180559945,0.697502639300873,0.0222502781815059,0.697242326275187,0.0223587827371095,-0.000260313025686187,"continuous","poisson","continuous_poisson_tlog2",51
0.693147180559945,0.72195902402412,0.0192512665881913,0.721469040666823,0.0191358978672237,-0.000489983357296331,"continuous","poisson","continuous_poisson_tlog2",52
0.693147180559945,0.670699042663131,0.0181586629656383,0.67090781135966,0.0181990255500978,0.000208768696529193,"continuous","poisson","continuous_poisson_tlog2",53
0.693147180559945,0.704645198524586,0.0195998546531211,0.70547860084192,0.0196813273886025,0.000833402317333753,"continuous","poisson","continuous_poisson_tlog2",54
0.693147180559945,0.702031679841363,0.0231770771592188,0.698920290599133,0.0232548732468943,-0.0031113892422302,"continuous","poisson","continuous_poisson_tlog2",55
0.693147180559945,0.680361316358855,0.023729009073304,0.679440765574886,0.0240907040094636,-0.000920550783969465,"continuous","poisson","continuous_poisson_tlog2",56
0.693147180559945,0.707203369811747,0.0208146671124945,0.710247031071253,0.0207492624935335,0.0030436612595055,"continuous","poisson","continuous_poisson_tlog2",57
0.693147180559945,0.688440499834931,0.023260688268732,0.687174796596149,0.0235792996419615,-0.00126570323878217,"continuous","poisson","continuous_poisson_tlog2",58
0.693147180559945,0.726142380188185,0.023637121974785,0.725445048203061,0.023810152492043,-0.000697331985123562,"continuous","poisson","continuous_poisson_tlog2",59
0.693147180559945,0.674646518070722,0.0193796594013621,0.676434540634186,0.0194476017702844,0.001788022563464,"continuous","poisson","continuous_poisson_tlog2",60
0.693147180559945,0.732723937317388,0.0239437389327713,0.735227910223005,0.0238317794483063,0.00250397290561621,"continuous","poisson","continuous_poisson_tlog2",61
0.693147180559945,0.67554832453257,0.0206528138171717,0.674418912878255,0.0207369100000378,-0.00112941165431513,"continuous","poisson","continuous_poisson_tlog2",62
0.693147180559945,0.688528263063138,0.0224068787616647,0.688633516913016,0.0227266118464546,0.00010525384987814,"continuous","poisson","continuous_poisson_tlog2",63
0.693147180559945,0.680408036809762,0.0212049854545073,0.679579933991249,0.021500862961938,-0.000828102818512977,"continuous","poisson","continuous_poisson_tlog2",64
0.693147180559945,0.705986203478861,0.0201449968265323,0.706095668106486,0.0200746740641089,0.000109464627624734,"continuous","poisson","continuous_poisson_tlog2",65
0.693147180559945,0.649236954694521,0.024260113508041,0.648712076846713,0.0242915120018738,-0.000524877847807526,"continuous","poisson","continuous_poisson_tlog2",66
0.693147180559945,0.709857527199104,0.021694999136793,0.709017647437105,0.021692706019075,-0.000839879761998286,"continuous","poisson","continuous_poisson_tlog2",67
0.693147180559945,0.694936743094715,0.0201267421791588,0.696216866721761,0.0201035227091684,0.00128012362704588,"continuous","poisson","continuous_poisson_tlog2",68
0.693147180559945,0.673965755158335,0.0216782665443255,0.673945397926399,0.0216807056846122,-2.03572319361633e-05,"continuous","poisson","continuous_poisson_tlog2",69
0.693147180559945,0.720130995297793,0.0177722895387058,0.71694551569205,0.0179892455401947,-0.00318547960574322,"continuous","poisson","continuous_poisson_tlog2",70
0.693147180559945,0.668210354570775,0.0227607742270651,0.668550665518675,0.0227327481591878,0.000340310947900324,"continuous","poisson","continuous_poisson_tlog2",71
0.693147180559945,0.692011923244004,0.0203558355042515,0.691869501036547,0.0201137257987075,-0.00014242220745686,"continuous","poisson","continuous_poisson_tlog2",72
0.693147180559945,0.704039147201603,0.0205048404432655,0.703616819449834,0.020665495298674,-0.000422327751768092,"continuous","poisson","continuous_poisson_tlog2",73
0.693147180559945,0.710058959144585,0.0194701974837761,0.708367701788752,0.0195764694623441,-0.00169125735583309,"continuous","poisson","continuous_poisson_tlog2",74
0.693147180559945,0.687590748212491,0.0204461693031767,0.685919597434298,0.0202077618680411,-0.00167115077819313,"continuous","poisson","continuous_poisson_tlog2",75
0.693147180559945,0.683975726514058,0.0200318355546857,0.681922532674049,0.0198988545442537,-0.00205319384000924,"continuous","poisson","continuous_poisson_tlog2",76
0.693147180559945,0.707502753499976,0.0208711302537642,0.70520542978279,0.0209785552428688,-0.00229732371718649,"continuous","poisson","continuous_poisson_tlog2",77
0.693147180559945,0.685258042106448,0.0195144908556626,0.68810977432125,0.0196883793781001,0.00285173221480273,"continuous","poisson","continuous_poisson_tlog2",78
0.693147180559945,0.722292558496333,0.0181052381044764,0.721530141934818,0.0181804616902619,-0.000762416561514656,"continuous","poisson","continuous_poisson_tlog2",79
0.693147180559945,0.668106003014229,0.0217476275516573,0.666707695100085,0.021896342088408,-0.00139830791414386,"continuous","poisson","continuous_poisson_tlog2",80
0.693147180559945,0.72864881764905,0.0191210591445838,0.728150664298294,0.0192326107745767,-0.000498153350756536,"continuous","poisson","continuous_poisson_tlog2",81
0.693147180559945,0.688919927409326,0.0226237885228422,0.687205067492795,0.0229033676580286,-0.0017148599165302,"continuous","poisson","continuous_poisson_tlog2",82
0.693147180559945,0.672529341616642,0.0219855272880862,0.673709549835942,0.0221357905181216,0.00118020821929921,"continuous","poisson","continuous_poisson_tlog2",83
0.693147180559945,0.667435254080517,0.0235089335971099,0.667755735290978,0.0236061229602007,0.000320481210460688,"continuous","poisson","continuous_poisson_tlog2",84
0.693147180559945,0.693215227125616,0.0209845567583622,0.695366867244808,0.0212967973259367,0.00215164011919222,"continuous","poisson","continuous_poisson_tlog2",85
0.693147180559945,0.70957840972608,0.0262314087666675,0.711839907876392,0.0264059577781522,0.00226149815031229,"continuous","poisson","continuous_poisson_tlog2",86
0.693147180559945,0.70023534195465,0.0203383163532949,0.699173222306671,0.0204339666142205,-0.00106211964797853,"continuous","poisson","continuous_poisson_tlog2",87
0.693147180559945,0.704934695459735,0.0206802099230056,0.704834978369885,0.0208884355777451,-9.97170898499045e-05,"continuous","poisson","continuous_poisson_tlog2",88
0.693147180559945,0.710210412584897,0.0189320130000359,0.711908541673231,0.0193562814916468,0.001698129088334,"continuous","poisson","continuous_poisson_tlog2",89
0.693147180559945,0.682167247615597,0.0195347993894561,0.67921324345701,0.0196321874329137,-0.00295400415858649,"continuous","poisson","continuous_poisson_tlog2",90
0.693147180559945,0.706869575063862,0.0191260254092483,0.708812568100975,0.0193766206846663,0.00194299303711365,"continuous","poisson","continuous_poisson_tlog2",91
0.693147180559945,0.668735101411028,0.0226573940863587,0.667960459027768,0.0226625017107071,-0.000774642383259194,"continuous","poisson","continuous_poisson_tlog2",92
0.693147180559945,0.671475941081097,0.0225655523379438,0.669761481311063,0.0225068798987603,-0.00171445977003437,"continuous","poisson","continuous_poisson_tlog2",93
0.693147180559945,0.687316874693231,0.0225500842711392,0.687371900398988,0.0226263699600612,5.50257057573278e-05,"continuous","poisson","continuous_poisson_tlog2",94
0.693147180559945,0.685250573287829,0.0226770884083396,0.681694563545341,0.0225730670552559,-0.00355600974248793,"continuous","poisson","continuous_poisson_tlog2",95
0.693147180559945,0.714708956785936,0.0242855173523541,0.709644797255547,0.0241618165099759,-0.00506415953038941,"continuous","poisson","continuous_poisson_tlog2",96
0.693147180559945,0.670510832973046,0.0232905860567781,0.666220219488632,0.0232826977369686,-0.00429061348441473,"continuous","poisson","continuous_poisson_tlog2",97
0.693147180559945,0.694592071411867,0.0212814631556434,0.694975765433627,0.0213696712430076,0.000383694021760306,"continuous","poisson","continuous_poisson_tlog2",98
0.693147180559945,0.671590304546206,0.0207524060004138,0.670073590632679,0.0207411381462837,-0.00151671391352737,"continuous","poisson","continuous_poisson_tlog2",99
0.693147180559945,0.687690472632362,0.0245025721400411,0.687547153883323,0.0244678042522401,-0.000143318749038168,"continuous","poisson","continuous_poisson_tlog2",100
0.693147180559945,0.693210235692167,0.020319738676831,0.692932550543266,0.0203847503369358,-0.000277685148900919,"continuous","negbin","continuous_negbin_tlog2",1
0.693147180559945,0.682055988198668,0.019761307067578,0.681471794122806,0.0200625658086707,-0.000584194075861966,"continuous","negbin","continuous_negbin_tlog2",2
0.693147180559945,0.665997652220532,0.0220962249121018,0.667954058503116,0.0220633112337301,0.00195640628258464,"continuous","negbin","continuous_negbin_tlog2",3
0.693147180559945,0.719191820311294,0.0197863993033422,0.71807021268939,0.0198403846736765,-0.0011216076219035,"continuous","negbin","continuous_negbin_tlog2",4
0.693147180559945,0.679858487284418,0.0220327094393082,0.68202152778695,0.0220924063487045,0.0021630405025318,"continuous","negbin","continuous_negbin_tlog2",5
0.693147180559945,0.69011909134729,0.0250157422931503,0.691609223417233,0.0250459267279529,0.0014901320699432,"continuous","negbin","continuous_negbin_tlog2",6
0.693147180559945,0.693645234844906,0.0225158582938398,0.693728719928742,0.0225048417403835,8.34850838352663e-05,"continuous","negbin","continuous_negbin_tlog2",7
0.693147180559945,0.745021012611336,0.0210871812523587,0.745673651030114,0.0212437205503844,0.000652638418778717,"continuous","negbin","continuous_negbin_tlog2",8
0.693147180559945,0.666266621384124,0.0212742518738534,0.665928506007036,0.0211386646400093,-0.000338115377088388,"continuous","negbin","continuous_negbin_tlog2",9
0.693147180559945,0.685985875711285,0.0214000840742096,0.685806941162646,0.0214667092435753,-0.000178934548638265,"continuous","negbin","continuous_negbin_tlog2",10
0.693147180559945,0.714500029952679,0.0197137027007331,0.715285302967588,0.0199604041788789,0.000785273014909493,"continuous","negbin","continuous_negbin_tlog2",11
0.693147180559945,0.680970537265406,0.0212844368097948,0.680487278476268,0.0208944034239946,-0.000483258789138463,"continuous","negbin","continuous_negbin_tlog2",12
0.693147180559945,0.694861289118976,0.0245220220300553,0.69589576708702,0.0245640004404698,0.00103447796804357,"continuous","negbin","continuous_negbin_tlog2",13
0.693147180559945,0.684656215097208,0.0244853520017103,0.686108787910354,0.0243926739157505,0.00145257281314615,"continuous","negbin","continuous_negbin_tlog2",14
0.693147180559945,0.679802684476063,0.0191491793690557,0.682362768936265,0.0190981684867208,0.00256008446020217,"continuous","negbin","continuous_negbin_tlog2",15
0.693147180559945,0.686518694568842,0.0234061060183299,0.689407166183038,0.0234535463124377,0.00288847161419603,"continuous","negbin","continuous_negbin_tlog2",16
0.693147180559945,0.647832436300818,0.0202715661355067,0.649510908697344,0.0203011679758567,0.00167847239652608,"continuous","negbin","continuous_negbin_tlog2",17
0.693147180559945,0.680763437008997,0.0207937523545798,0.68078879439943,0.0208139741570392,2.53573904336335e-05,"continuous","negbin","continuous_negbin_tlog2",18
0.693147180559945,0.694350398371913,0.0190201111495369,0.693922929412433,0.0189775067115062,-0.00042746895947976,"continuous","negbin","continuous_negbin_tlog2",19
0.693147180559945,0.70358298263975,0.0199461848806288,0.70194983882935,0.0200966907936895,-0.00163314381039958,"continuous","negbin","continuous_negbin_tlog2",20
0.693147180559945,0.712452441293232,0.0231149296398167,0.712128423184782,0.0229272874763685,-0.00032401810845073,"continuous","negbin","continuous_negbin_tlog2",21
0.693147180559945,0.689141377612824,0.0220937958851889,0.689079970844762,0.0221156543523866,-6.14067680616559e-05,"continuous","negbin","continuous_negbin_tlog2",22
0.693147180559945,0.676974210606843,0.018554733913105,0.679407217156655,0.0189525428404184,0.00243300654981149,"continuous","negbin","continuous_negbin_tlog2",23
0.693147180559945,0.696805657684302,0.0208973995551222,0.696389245346539,0.0207586250698571,-0.000416412337762684,"continuous","negbin","continuous_negbin_tlog2",24
0.693147180559945,0.660677971360007,0.0232228714322215,0.6568083246848,0.0235229396808281,-0.00386964667520706,"continuous","negbin","continuous_negbin_tlog2",25
0.693147180559945,0.695174345126773,0.0164778840909463,0.693034676881644,0.0165921407432114,-0.00213966824512901,"continuous","negbin","continuous_negbin_tlog2",26
0.693147180559945,0.673621518926816,0.0205739220782571,0.672784948812067,0.0204175688461396,-0.000836570114749247,"continuous","negbin","continuous_negbin_tlog2",27
0.693147180559945,0.757882687865265,0.0180859349183917,0.759188912782934,0.0181210738960007,0.00130622491766852,"continuous","negbin","continuous_negbin_tlog2",28
0.693147180559945,0.659262046552878,0.0219522029857746,0.659209375637649,0.0221559614756227,-5.26709152287586e-05,"continuous","negbin","continuous_negbin_tlog2",29
0.693147180559945,0.674455833733326,0.0201439568975298,0.6745910784552,0.0202099995261885,0.000135244721874206,"continuous","negbin","continuous_negbin_tlog2",30
0.693147180559945,0.676940670511328,0.0201846249040504,0.673871553248792,0.0203371513156302,-0.00306911726253634,"continuous","negbin","continuous_negbin_tlog2",31
0.693147180559945,0.702602261952694,0.0194028154190591,0.700769755351581,0.0194583631829342,-0.00183250660111312,"continuous","negbin","continuous_negbin_tlog2",32
0.693147180559945,0.690503986775352,0.0194982477159476,0.688331411486021,0.0195321095382711,-0.00217257528933024,"continuous","negbin","continuous_negbin_tlog2",33
0.693147180559945,0.708313319612882,0.0215857101229309,0.705916674457889,0.0215742885174085,-0.00239664515499283,"continuous","negbin","continuous_negbin_tlog2",34
0.693147180559945,0.693301950411208,0.0207871875997425,0.692528651190808,0.0208770348667671,-0.000773299220399704,"continuous","negbin","continuous_negbin_tlog2",35
0.693147180559945,0.672077633691734,0.0211264866080422,0.671170218929334,0.0211303020783415,-0.000907414762399861,"continuous","negbin","continuous_negbin_tlog2",36
0.693147180559945,0.697240086499094,0.02167972048124,0.698457821739168,0.021950158133344,0.00121773524007429,"continuous","negbin","continuous_negbin_tlog2",37
0.693147180559945,0.712350949404585,0.0195181568391724,0.713778144096499,0.019316065057177,0.00142719469191355,"continuous","negbin","continuous_negbin_tlog2",38
0.693147180559945,0.700312591149504,0.0232531547488223,0.701325278805058,0.0231336481468061,0.00101268765555373,"continuous","negbin","continuous_negbin_tlog2",39
0.693147180559945,0.726019610439592,0.0218049837946609,0.723627007466754,0.0218017982196703,-0.00239260297283805,"continuous","negbin","continuous_negbin_tlog2",40
0.693147180559945,0.699045639274477,0.0216950634838212,0.697906372414541,0.0219533917256053,-0.00113926685993659,"continuous","negbin","continuous_negbin_tlog2",41
0.693147180559945,0.684668675516705,0.0233064705752936,0.68734171256732,0.0235536648815525,0.00267303705061506,"continuous","negbin","continuous_negbin_tlog2",42
0.693147180559945,0.742213573558635,0.0202961054860749,0.742931497065934,0.0204704096506608,0.000717923507298934,"continuous","negbin","continuous_negbin_tlog2",43
0.693147180559945,0.707462729745447,0.0230606660559375,0.70774770385831,0.0233817539710454,0.000284974112863434,"continuous","negbin","continuous_negbin_tlog2",44
0.693147180559945,0.657076932937813,0.0182116057742757,0.657689282493547,0.0181672899447751,0.000612349555733083,"continuous","negbin","continuous_negbin_tlog2",45
0.693147180559945,0.674416181727126,0.020781687456373,0.67585996598819,0.0207686667945111,0.00144378426106417,"continuous","negbin","continuous_negbin_tlog2",46
0.693147180559945,0.708902390461586,0.023249702642591,0.709331864146411,0.0233482870943099,0.000429473684825599,"continuous","negbin","continuous_negbin_tlog2",47
0.693147180559945,0.672203167029517,0.0230173836869367,0.670059071515878,0.0232302296622089,-0.00214409551363881,"continuous","negbin","continuous_negbin_tlog2",48
0.693147180559945,0.68598062677188,0.0213939211875823,0.685186374528117,0.0215462598290903,-0.000794252243763283,"continuous","negbin","continuous_negbin_tlog2",49
0.693147180559945,0.693497181874682,0.0202468214673117,0.695520447168669,0.0201959119871368,0.00202326529398733,"continuous","negbin","continuous_negbin_tlog2",50
0.693147180559945,0.679143884514622,0.0204284752653272,0.678829141297301,0.0204217391916154,-0.0003147432173215,"continuous","negbin","continuous_negbin_tlog2",51
0.693147180559945,0.651100284691425,0.0227067731415477,0.651532439080011,0.0230021093257184,0.000432154388585793,"continuous","negbin","continuous_negbin_tlog2",52
0.693147180559945,0.693575497969243,0.0226869090455667,0.694762919662786,0.0229188028013411,0.0011874216935428,"continuous","negbin","continuous_negbin_tlog2",53
0.693147180559945,0.712467600166994,0.0199195173811837,0.712790718585935,0.0200921776725784,0.000323118418941837,"continuous","negbin","continuous_negbin_tlog2",54
0.693147180559945,0.686534610176417,0.0220208226517942,0.68832223150454,0.0218611197444124,0.00178762132812316,"continuous","negbin","continuous_negbin_tlog2",55
0.693147180559945,0.730534571316495,0.022728730788043,0.731870223539243,0.0229288649467747,0.00133565222274823,"continuous","negbin","continuous_negbin_tlog2",56
0.693147180559945,0.695360720981346,0.0208116588912044,0.693863325838528,0.0208523335583365,-0.00149739514281844,"continuous","negbin","continuous_negbin_tlog2",57
0.693147180559945,0.692894289137385,0.0211297978495641,0.691311788791986,0.0211454858445856,-0.00158250034539908,"continuous","negbin","continuous_negbin_tlog2",58
0.693147180559945,0.707301379376379,0.0189481972661657,0.705435100016813,0.018725753304502,-0.00186627935956651,"continuous","negbin","continuous_negbin_tlog2",59
0.693147180559945,0.681073753932409,0.0205807158225553,0.680812446258396,0.0205769884462654,-0.000261307674012778,"continuous","negbin","continuous_negbin_tlog2",60
0.693147180559945,0.704451217904405,0.0237816032713534,0.701884871161197,0.0240356070497438,-0.00256634674320799,"continuous","negbin","continuous_negbin_tlog2",61
0.693147180559945,0.692161120114286,0.0221671716603007,0.690449849004409,0.0223983164748153,-0.00171127110987745,"continuous","negbin","continuous_negbin_tlog2",62
0.693147180559945,0.696862085446354,0.0215792372865786,0.694435266920338,0.0214938809845887,-0.00242681852601578,"continuous","negbin","continuous_negbin_tlog2",63
